Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
"Estoy muy feliz de que La Pata Gorda finalmente haya abierto en Quito. Previo a esta apertura, teníamos que ir a Cumbayá. Esta nueva ubicación está en el corazón de la cocina moderna de Quito.

Es importante saber que los sabores y sazones aquí son EXACTAMENTE como en los demás lugares, incluido el original de Guayaquil.

Buen esfuerzo por parte de los propietarios.

El chopsuey bomba es la principal experiencia aquí. Contiene todas las salsas, incluida la de naranja que es la salsa de la casa. Sabe un poco a comino, así que si eso no es lo tuyo, entonces puedes optar por el chopsuey ajillo, que tiene sabor a ajo, o el chopsuey criollo, que tiene un sabor más suave.

Recomiendo el chopsuey bomba porque siempre pedí el empachadito, que es prácticamente una versión más grande del chopsuey bomba.

Debes preguntarle al camarero si hay diferencias sutiles entre todas las versiones. Como es el caso de todos sus restaurantes, el personal aquí es fantástico. Muy útil. Confío mucho en ellos.

Si los cangrejos no son de temporada los platos antes mencionados no se resentirían, y lo digo por experiencia personal.

Si quieres comer cangrejos enteros, debes ir cuando los cangrejos estén en temporada. El personal le dará detalles al respecto.

Seguiré viniendo aquí por el chopsuey cualquier día de la semana.",Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
"La comida estaba bien, los calamares estaban demasiado cocidos.",Hace un año,3 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,0,06/22/2023
No comment found,Hace un año,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
Buena comida,Hace 6 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,12/24/2023
De acuerdo,Hace un año,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
Normal,Hace 9 meses,3 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,0,09/25/2023
No comment found,Hace un año,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace 2 semanas,3 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,0,06/07/2024
No comment found,Hace 4 semanas,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,05/24/2024
No comment found,Hace 4 semanas,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,05/24/2024
No comment found,Hace un mes,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,05/22/2024
No comment found,Hace un mes,3 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,0,05/22/2024
No comment found,Hace un mes,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,05/22/2024
No comment found,Hace 4 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,02/22/2024
No comment found,Hace 4 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,02/22/2024
No comment found,Hace 4 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,02/22/2024
No comment found,Hace 5 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,01/23/2024
No comment found,Hace 5 meses,3 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,0,01/23/2024
No comment found,Hace 5 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,01/23/2024
No comment found,Hace 5 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,01/23/2024
No comment found,Hace 6 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,12/24/2023
No comment found,Hace 6 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,12/24/2023
No comment found,Hace 6 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,12/24/2023
No comment found,Hace 7 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,11/24/2023
No comment found,Hace 7 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,11/24/2023
No comment found,Hace 7 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,11/24/2023
No comment found,Hace 7 meses,1 estrella,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,-1,11/24/2023
No comment found,Hace 8 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,10/25/2023
No comment found,Hace 8 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,10/25/2023
No comment found,Hace 8 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,10/25/2023
No comment found,Hace 8 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,10/25/2023
No comment found,Hace 8 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,10/25/2023
No comment found,Hace 8 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,10/25/2023
No comment found,Hace 9 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,09/25/2023
No comment found,Hace 9 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,09/25/2023
No comment found,Hace 9 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,09/25/2023
No comment found,Hace 10 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,08/26/2023
No comment found,Hace 10 meses,4 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,08/26/2023
No comment found,Hace 11 meses,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,07/27/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
No comment found,Hace un año,5 estrellas,La Pata Gorda Av. Isabel la Católica,Restaurante,Restaurante,"Av. Isabel la Católica, Quito 170109","('-0.2041773', '-78.4818066')",-0.2041773,-78.4818066,1,06/22/2023
"Que experiencia TAN MALA, en la sede de cumbaya por el chimborazo ,el menú mal organizado, no especifica, pedí “alitas sin hueso” me trajeron nuggets, ni siquiera trae papas!!!! Al parecer la experiencia en el extranjero no les fue suficiente a los hermanos!!! La mesera pésima mal educada, nos retira los platos antes de pedirlo y nisiquiera nos preguntó si podía retirar!!! Pedí una michelada que en la carta tiene un precio y luego al pagar otro precio!!! Y la comida no es para nada barata!!! Pésimo servicio",Hace 3 semanas,1 estrella,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,05/31/2024
"Lo único bueno la atención del personal!!!
Pedimos unos deditos de queso estaban fríos por dentro, las alitas muy fritas y las salsas no tenían sabores marcados todo sabían a lo mismo, la salsa búfalo la peor que eh pedido, sabía a picante pero no salsa búfalo, un lugar muy caro para el producto que ofrecen, hay otros lugares con mejor relación calidad precio, pero este lugar no vale la pena. Mejoren la comida porque lo único salvable es su personal que de eso no tengo nada malo que decir.",Hace 2 años,1 estrella,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/22/2022
"Alitas muy buenas y crujientes, es algo que me gusta cuando las deboro, las salsas son muy ricas en especial la de mostaza dulce;  las bebidas también te refrescan, los aros de cebolla espectaculares, las papas fritas muy buen sabor, me gustó mucho, visitar Alitas Benditas; además, buen ambiente y una excelente atención.",Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Las alitas están muy buenas aunque podrían estar mejor. La atención es muy buena y amable. El ambiente para estar un rato está bien pero no es del otro mundo,Hace 2 meses,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,04/22/2024
"El lugar es amplio y limpio, sin embargo, tienen precios elevados para el producto que ofrecen, que no es nada nuevo y espectacular. En el menú señalan que puedes solicitar la porción de zanahoria y apio si deseas, compramos 24 alitas y la porción de verduras que solicitamos parecía una burla eran contadas 4 zanahorias y 4 apios de tamaño mini, las bebidas caras y pequeñas; por otro lado, las alitas no incluyen porción de papas. La atención buena; de manera personal, las mesas que cuentan con sofá son incómodas para comer.",Hace un año,2 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/22/2023
"Mal lugar  michela orible
Y el servicio mal no te explican nada",Hace un mes,1 estrella,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,05/22/2024
"Alitas muy pequeñas para el precio y viene sin papas. Se debe solicitar aparte las papas.
Las bebidas son caras. Una limonada cuesta 2 dólares, como si fuera cóctel.

Pedí un waffle y chicken y nada que ver a la imagen de la publicidad. No era un waffle, eso era algo hecho en una waflera se la casa y solo con un filete broaster de pollo más miel de abeja.

Las alitas pequeñas y frías.

El ambiente es algo frío.

Los parqueos son pequeños y no tienen ranfla o rampa para subir, se chica la llanta contra el filo de la acera.

Si llego medianamente rápido la orden.
La atención no tan amigable y querían que consuma más de lo que ya se come normalmente preguntando ""desea pedir algo más"" preguntándome 3 veces.

Esperaba un mejor servicio en todo sentido.",Hace 2 años,2 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/22/2022
"La comida es muy buena y los precios también, el lugar súper lindo! Sin duda regresaré.",Hace un mes,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,05/22/2024
"Excelente sabor, tamaño y porción.
Ambiente tranquilo tienen una proyección gigante para ver partidos de fútbol.
Atención buena, servicio en cuanto a tiempo prudente.
Pedimos micheladas y estuvieron  8/10",Hace 7 meses,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,11/24/2023
Un lugar muy acogedor para compartir en familia y amigos. El personal es muy atento y ofrece un  excelente servicio.,Hace 3 meses,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,03/23/2024
"Excelente servicio, variedad de salsas, comida fresca y cervezas artesanales, nacionales e importadas. Ideal para pasar un buen rato con amigos o familia , recomendado. 👌…",Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
"El lugar bastante interesante en decoración y ambiente, la comida no estuvo buena y el servicio bastante lento  y el precio costoso......!!",Hace un año,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2023
"Me habría gustado que los boneless sean un poco más grandes, había unos demasiado pequeños que aparentaban ser solo la apanadura. Podrían tener más promociones o que sus platos de alitas incluyan papás fritas",Hace 5 meses,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,01/23/2024
