Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Buen bar darks en la fosch!,Hace 2 meses,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,04/23/2024
"Tiene un muy buen ambiente, ya no habían bares así en la zona",Hace 11 meses,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,07/28/2023
Excelente bar!,Hace 2 meses,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,04/23/2024
"La atención fue muy agradable en general , buena música buenos precios , decoración acorde a la temática , el motivo de las 4 estrellas es la reserva de admisión",Hace 2 años,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
El mejor lugar para estar entre amigos con buena música y sobretodo con una buena cerveza.,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Lugar excelente!!!❤️🍸. Ambiente música menú y precio vale la pena darle una oportunidad…,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
"Excelentes precios y ambiente agradable para pasar el rsto con amigos amantes del buen rock, personal atento y amigable.",Hace 2 años,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
"Buen ambiente, hay comida y bebidas, y los precios estan bastante buenos...",Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
"Full chevere sitio, ayer la pasamos de lo mejor! Saludos a su propietario mi amigo Edu! #LapizTV01 #topgolxlapiztv #pasionporelfutbol",Hace 8 meses,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,10/26/2023
Bar de ambiente agradable y buena propuesta musical para alejarte de la horrible música de hoy.,Hace un año,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
"Buena música y buena atención, la cerveza artesanal también muy buena",Hace 2 años,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
"Una buena alternativa a los bares de rock de la zona, muy buena música... Volveré",Hace 2 años,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
Bonito lugar bastante acogedor y una atención muy chévere,Hace 2 años,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
"Súper lugar, le pongo 4 por qué las meseras les falta mucho en atención al cliente.",Hace un año,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
"Excelente atención, comida y cerveza, asi como una infraestructura amplia",Hace 2 años,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
Complicado encontrar parqueadero desde temprano en la tarde,Hace un año,3 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,0,06/23/2023
Excelente lugar para desahogarse,Hace 8 meses,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,10/26/2023
Un excelente lugar,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Excelente para pequeños cociertos,Hace un año,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Buee en ligar excelente para pasar con amigooos,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Barata la biela 10 puntos jajaja,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Muy buen lugar,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Exelente servicio recomendado,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Buena experiencia,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
Buena música,Hace 2 años,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2022
¡Bien lugar! Bueno para un par de copas. ¡Tienen combinaciones de cerveza asequibles y buena música!,Hace 8 meses,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,10/26/2023
Buen lugar. El día que fui había un concierto de metal. Bonito lugar para disfrutar de buena música.,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
"Buen bar para bebidas, música y comida de pub.",Hace 3 años,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2021
No comment found,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
No comment found,Hace un año,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,06/23/2023
No comment found,Hace un mes,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,05/23/2024
No comment found,Hace 2 meses,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,04/23/2024
No comment found,Hace 2 meses,4 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,,Bar,,,"('-0.2032289', '-78.4896068')",-0.2032289,-78.4896068,1,04/23/2024
"Un buen lugar para ir a pasar un Rato agradable y beber unas cervezas con amigos, la atención le falta un poco más de pulirla por el tema de que se pasa mucho tiempo de que llegas a ser atendido y luego para pedir nuevamente no están muy pendientes, hay que levantarse a pedir las rondas, pero algo que pueden ir mejorando para dar una atención mucho mejor.
Igual se puede beber y pasar un lento agradable",Hace un mes,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,05/23/2024
"Un lugar agradable para ir a pasar una noche distinta y beber unas cervezas con amigos. Agradable música y ambiente !!    Un lugar nocturno, transcurrido. Gente de todo tipo.  Todo bien. Hay variedad de comida, dependiendo el gusto de cada persona.",Hace un mes,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,05/23/2024
Cervecería localizada en la Mariscal. La decoración es tipo industrial y bastante acogedora con ambientes abiertos. Fue el único sitio que sí nos abrió sus puertas a las 23h00. La selección de cervezas es muy buena y con sabores distintivos - hay disponibles 3 tamaños de cerveza para conveniencia de los clientes. La atención fue muy cordial y esperamos estar de vuelta muy pronto.,Hace 2 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"Lamentablemente, es de los pocos lugares a los que calificaría tan mal. Nos sentimos invitados por el ambiente. Se veía muy cómodo, bonito y agradable. Pero salimos arrepentidos de la decisión tomada. Habíamos pedido unos nachos con queso fundido, guacamole, frijoles y chile con carne. Ni los frijoles ni el chili con carne llegaron. Llegaron unos nachos secos con una salsa de queso y ni siquiera el queso fundido anunciado. Una de las hamburguesas pedidas llegó sin tomate, sin cebolla y sin lechuga. Ingredientes que estaban descritos en la carta. Cuando hicimos los reclamos, el mesero dijo que nos traería los ingredientes por aparte. Se demoró 15 minutos. Al final, cuando pagamos y expresamos nuestro descontento por el servicio recibido, recibimos la respuesta de “okay”. Mala comida y muy mal servicio.",Hace 5 meses,1 estrella,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,01/24/2024
"Un lugar perfecto para compartir entre amigos, buenas música, buen ambiente y las cervezas artesanales fabulosas",Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"De muy buen ambiente, comida y cerveza artesanal con precios acordes al lugar. Se desarrolló una feria independiente mostrando talento local del mundo del diseño y street art.",Hace 11 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,07/28/2023
"Buen ambiente, buena música, buena atención, diversa variedades de cervezas, buen lugar para ir con tu pareja, amigos y hasta solo",Hace 4 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2020
"Es un espacio muy cool, acondicionado en una antigua casa de la Mariscal. Sus pizzas son buenísimas e igualmente sus cervezas. El lugar tiene lámparas colgantes que ala vez son calentadores. Lugar pet friendly 🤩",Hace 3 semanas,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/01/2024
Servicio muy mal. Las bebidas vieron 30 minutos después de la orden. El personal fue muy irrespetuoso. La comida fue más o menos ok.,Hace 5 meses,2 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,01/24/2024
Muy mala la experiencia considero que el persona no está capacitado para brindar una atención adecuada la calidad humana del administrador es mínima no se apropia de las necesidades del cliente,Hace 6 meses,1 estrella,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,12/25/2023
Buen Lugar. Ambiente relajado. Música indie. Buena variedad y calidad en cervezas. La atención podría mejorar ya que se tardaron un poco en traer nuestras cervezas.,Hace 6 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Buen espacio para estar con amigos y hacer nuevos amigos.👽✨

TOTALMENTE recomendado sus cócteles 🍸

Es limpio, organizado ... La comida demora en salir pero los cócteles llegan rápido como rápido te los acabas 😁",Hace 11 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,07/28/2023
"Un lugar con muy buena localización en Quito. Tienen un menú de hamburguesas extenso y delicioso, la selección de cervezas artesanales no se queda atrás debido a que hay mucha variedad. Excelente relación precio-calidad. Nos pareció tan bueno que fuimos en dos ocasiones seguidas a disfrutar de su cerveza, ambiente, servicio y hamburguesas. Totalmente recomendado.",Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Buen lugar para conversar... Promoción de cerveza artesanal buenas. Un poco lento el servicio... Para probar nuevas alternativas esta bien...,Hace 6 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Ambiente hipster, música y gente cool,  cerveza artesanal a precios aceptables y comida veggie de lujo! ✌️",Hace 6 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Un bar cervecero normal. Precios acordes a la zona donde esta. Las mesas afuera son un plus. No desentona ni destaca de otros muchos lugares del mismo estilo.
La oferta de cervezas es razonablemente amplia pero no hay cervezas propias.",Hace 5 años,3 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,0,06/24/2019
Una gran oportunidad para tomar cerveza artesanal acompañada de aperitivos muy agradables al paladar 😋,Hace 9 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,09/26/2023
Un lugar para disfrutar cerveza artesanal de buena calidad. La oferta en alimentos también es muy buena,Hace un año,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
"Excelente comida, buenos precios, platos variados, buena música y un mural artístico ideal para tomar buenas fotos.",Hace un año,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
"Buen ambiente, los precios regulares y la comida buena aunque falta variedad. Pero para tomar cerveza artesanal la verdad está muy bien.",Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"Muy buen ambiente, el día que fui estaba una Dj con muy buena música,  no le doy 5 estrellas por el precio, ya el sector no es lo que era y existe ambiente peligroso.",Hace un año,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
"La promoción de happy hour aplica si se consume un plato por persona. Pedimos 2 pizzas porque tenían promoción y nos dijeron que como la segunda es gratis, debíamos pedir otro plato más aparte de las dos pizzas, era demasiada comida para dos personas. Pagamos $15 por dos porciones de papas y dos cervezas pequeñas, me pareció caro. Además de ofrecer muchas cervezas en tap mediante su página y cuando llegamos tenían apenas 5 o 6..",Hace 3 años,2 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,06/23/2021
Me encanta este bar. Muy buena música y ambiente para pasar con amigxs y relajarse. Únicamente recomendaría que tengan control de las mesas pues a veces siguen metiendo gente y ya está lleno todo.,Hace 5 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
Un excelente lugar para disfrutar de una cerveza después de un arduo día de trabajo,Hace 10 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
"Buena cerveza, buena música, les falta dos baños más y controlar un poquito el uso de drogas en el lugar si quieren fumar hierba no hay problema pero que se peguen basuco y apeste el lugar y los dueños o administradores no hagan nada me parece de lo ultimo, peor que bar batracio",Hace 5 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
El lugar es muy bonito... las cervezas muy buenas tienen mucha variedad y las picaditas también ricas... lo que si me pareció un poco caro... por lo demás todo bien,Hace 5 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
En la zona más clásica de la ciudad para deleitarse de una buena cerveza artesanal y otro aperitivos,Hace 9 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,09/26/2023
Un lugar muy acogedor con buena música y un excelente servicio,Hace 10 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
"El servicio muy cordial de parte de los empleados, a parte el ambiente muy acogedor.",Hace 10 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
"Excelente lugar para echar una cerveza con los amigos, muy amables las personas que atienden, muy buenas cervezas",Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"La cerveza artesanal es rica. Un buen lugar para disfrutar entre amigos, pero el espacio es muy pequeño, los fines de semana se llena",Hace 5 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
Un lugar para divertirse con la mejor cerveza 🍺!…,Hace 9 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,09/26/2023
Excelente lugar para compartir con amigos y tomar unas buenas cervezas,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"La cerveza es lo mejor, las instalaciones limpias, la mûsica no es tan alto el volumen se puede conversar, buen ambiente",Hace 2 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"Un ambiente realmente indie, con música muy buena y rebuscada, la pizza es de un gran sabor y ni hablar de las variedades de cerveza.",Hace 3 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2021
Uno de mis bares favoritos. La cerveza y la música son de lo mejor.,Hace un año,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
Excelente lugar con cervezas artesanales increíbles. Excelente lugar y con buen música,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"El mejor lugar para cervezas y diversión. Único, incomparable y mi lugar favorito.",Hace 3 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2021
Todo es de maravilla su cerveza es riquísima,Hace 10 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
Las cervezas artesanales son super delis,Hace un año,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
Buenoa precios y excelente bebidas. Recomendación: alitas en salsa teriyaki,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Un lugar muy acogedor y un buen servicio,Hace 10 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
Buena atención y las especialidades muy buenas,Hace 10 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
"Muy buenas cervezas, aunque un poco caras, pero en general muy bien. Les recomiendo la cerveza de calabaza.",Hace 6 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Muy agradable lugar, pero malas cervezas",Hace 5 años,2 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,06/24/2019
Cervezas artesanales bastante variadas y buen precio.,Hace un año,3 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,0,06/23/2023
Fabulosas cervezas artesanales!!!!,Hace 10 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
"Indie supuestamente, pero no permiten poner una canción porque no es la onda de lo que está escuchando el dueño en ese momento. Quería una canción de Radiohead.😣😤…",Hace 5 años,1 estrella,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,06/24/2019
"Pueden mejorar, el lugar de bastante lindo y tiene estilo.",Hace 2 años,3 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,0,06/23/2022
Excelente lugar; mi favorito para el miércoles.,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"Tienen buena variedad de cerveza, aceptan tarjetas, pura música indie.",Hace 5 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
"Indie chill and cool. Buena música. Rica cerveza, prueben la ginger con cardamomo.",Hace 3 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2021
La persona q atiende no tiene buena actitud.,Hace 11 meses,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,07/28/2023
Solo puedo decir que su hamburguesa BBQ es extremadamente deliciosa.,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
"Perfecto lugar, buena música, acogedor, excelente ambiente.",Hace 6 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Buenas personas, un ambiente espectacular.",Hace un año,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
Excelente lugar para disfrutar,Hace 10 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,08/27/2023
Buena cerveza pero falta mas ambiente,Hace 6 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Me encanta su cerveza, lastima que el 14 no hubo la de 🍒 cereza…",Hace 5 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
Buen lugar somos turistas.,Hace 4 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2020
"La música es lo mejor, para los que nos gusta lo alternativo en inglés especialmente",Hace 5 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
La. Música está muy fuerte. Tardan mucho en traer la cuenta.,Hace 7 años,1 estrella,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,-1,06/24/2017
"Muy agradable, excelente atención",Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
El mejor spot para bielar unas artesanales .,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Muy buen servicio y buena música,Hace 5 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
"Es chévere, pero te apuran para pedir la cuenta...",Hace 5 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
Muy hermoso,Hace 9 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,09/26/2023
Costoso pero el sitio lo vale,Hace un año,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2023
Buena comida y cerveza artesanal,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Excelente selección de cervezas,Hace 6 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2018
"Regular, caña demasiada cara.",Hace 3 años,3 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,0,06/23/2021
¡Gran lugar en Quito!,Hace 5 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/24/2019
El lugar bueno el servicio malo !!,Hace 4 años,3 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,0,06/23/2020
Buen servicio,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Excelente ambiente,Hace 3 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2021
Buena cerveza,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Roca comida,Hace 9 meses,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,09/26/2023
Buena música.,Hace 3 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2021
Buenos cocteles,Hace 2 años,5 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
Bonito lugar,Hace 2 años,4 estrellas,Indie Beer Company,Bar,Bar,"Joaquín Pinto, Quito 170143","('-0.2037081', '-78.4911671')",-0.2037081,-78.4911671,1,06/23/2022
